round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
8,165,2026-09-15T14:26:03.447284+00:00,Diamond Jenness memoir shaman mistaken word,"[""diamond"",""jenness"",""memoir"",""shaman"",""mistaken"",""word""]","""diamond"" OR ""jenness"" OR ""memoir"" OR ""shaman"" OR ""mistaken"" OR ""word""",5,6cac9aa9a17c8e8830e8bef14da9e2191a512f5e81e29ba5247db37512a1b4b2,f72c838b65d7c2b9e1b6449863c23c78bbd7dda10a71f07633447262f8f9173c,True,"[""d11"",""d10"",""d34"",""d35"",""d6""]","[""67128"",""78189"",""7969"",""20694"",""53714""]","[{""docid"":""67128"",""score"":26.695711171979767,""snippet"":"" ... The government shifted attention away from domestic problems when World War II broke out, and Jenness (being too old for combat) was assigned temporary duties to assist in war efforts at home.Jenness, Diamond and Stuart E. Jenness, \""Through Darkening Spectacles: Memoirs of Diamond Jenness\"" by Diamond Jenness ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""78189"",""score"":22.451185816257393,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""7969"",""score"":17.384003128538886,""snippet"":"" ... Array\n\n(\n\n[approved] => 1\n\n[author] => Famoudou Konaté\n\n[authorBio] =>\n\n[authorRoleTag] => By\n\n[backCover] => 17336636519e0c4.jpg\n\n[editionNum] => 0\n\n[frontCover] => 1733663651f550e.jpg\n\n[fullColor] => 0\n\n[genre] => Memoir\n\n[id] => 458\n\n[isbn] => 979-8-9854287-2-8\n\n[longDesc] => #### The master djembéfola—in his own words. Discover the magic and intrigue of West Africa in the long ... "",""title"":""https://davekobrenski.com/cultural-art/nungua-fishing-village""},{""docid"":""20694"",""score"":16.719409526329603,""snippet"":"" ... biology marine life marketing marrakesh marriage marxism masculinity mass incarceration massacre masturbation matcha maternal health maternity McCarthyism media studies medical medicine Meditation memes memoir memoir in verse memory men men's health menopause mens studies mental health Merch mermaids metaphysical methods metoo mexican mexico miami middle east middle ... "",""title"":""https://rep.club/pages/tags?srsltid=AfmBOoo35Unsz6HN2axJOQ00zeeNfZmSd3DRNJM-5rfV0D5_KKKY77QB""},{""docid"":""53714"",""score"":16.058167511760328,""snippet"":"" ... origin of the word shaman. The word has been reported in Gandhari as , in Tocharian A as , in Tocharian B as and in Chinese as , .\n\nThe term was adopted by Russians interacting with the indigenous peoples in Siberia. It is found in the memoirs of the exiled Russian ... "",""title"":""https://en.wikipedia.org/wiki/Shamanism""}]"
9,176,2026-09-15T14:26:08.473377+00:00,Diamond Jenness angakok shaman mistaken word,"[""diamond"",""jenness"",""angakok"",""shaman"",""mistaken"",""word""]","""diamond"" OR ""jenness"" OR ""angakok"" OR ""shaman"" OR ""mistaken"" OR ""word""",5,e991e96a178221a99175851eaeb17d9ed8291d5ec69090cc6253da77450c6625,1966c6f4e324c1f4763d5917bcddcb0c80464b1b232afcd941b4af71062bf766,True,"[""d10"",""d11"",""d18"",""d30"",""d31""]","[""78189"",""67128"",""8715"",""72439"",""59080""]","[{""docid"":""78189"",""score"":22.451185816257393,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""67128"",""score"":20.874430968768756,""snippet"":"" ... Roberts with Jenness's word translations can be found in the monograph \""Songs of the Copper Eskimos\"" (1925).Roberts, Helen Hefron and Diamond Jenness \""Songs of the Copper Eskimos. Report of the Canadian Arctic Expedition, 1913-18, Southern Party 1913-16, Volume XIV\"" Ottawa : F.A. Acland, 1925 ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""8715"",""score"":14.885562319454763,""snippet"":"" ... Filmography, discography, songs\nother_names: * Bartholomew Cubbins, * Angakok Panipaq\nalma_mater: School of Visual Arts\noccupation: * Actor, * musician\npartner: Cameron Diaz (1999–2003)Valery Kaufman (2015–2022)\nfamily: Shannon Leto (brother)\nmodule: solo_singer Alternative rock Thirty Seconds to Mars\nawards: Full list\nwebsite: thirtysecondstomars.com\n\nembed: yes ... "",""title"":""https://en.wikipedia.org/wiki/Jared_Leto""},{""docid"":""72439"",""score"":14.638891679025207,""snippet"":"" ... 2023-11-25\n---\nanimism\n\n- Related Topics:\n\n- nature worship\n\n- totemism\n\n- shamanism\n\n- mana\n\n- ancestor worship\n\n- On the Web:\n\n- UCL Discovery - The Social Agency of Things? Animism and Materiality in the Andes (PDF) (May 21, 2025)\n\nanimism, belief in innumerable spiritual beings concerned with human affairs and capable of helping or ... "",""title"":""https://www.britannica.com/topic/animism""},{""docid"":""59080"",""score"":14.014452166702378,""snippet"":"" ... White alternates between solo projects and collaborations in his music and appears almost like a modern day shaman who walks the earth lightly.\n\nHis incredible resolve to ride the surf board of life, despite the squall of the ocean tides, is more than memorable in his debut book ... "",""title"":""https://www.lonesomehighway.com/features-1""}]"
9,177,2026-09-15T14:26:08.497664+00:00,Jenness Copper Inuit shaman wife Higalik,"[""jenness"",""copper"",""inuit"",""shaman"",""wife"",""higalik""]","""jenness"" OR ""copper"" OR ""inuit"" OR ""shaman"" OR ""wife"" OR ""higalik""",5,0e54e4beeeff8199a1651567a93b0515105b8fa92c452b105ac4c7999dbb2968,0842e2086fb7f2990014546910dc8a8caba36ebc1c3a614bb154d085caeb0a36,True,"[""d11"",""d10"",""d19"",""d6"",""d20""]","[""67128"",""78189"",""10838"",""53714"",""6496""]","[{""docid"":""67128"",""score"":44.723228227757154,""snippet"":"" ... Jenness spent two years with the Copper Inuit and lived as an adopted son of a hunter named Ikpukhuak and his shaman wife Higalik (name meaning Ice House). During that time he hunted and travelled with his \""family,\"" sharing both their festivities and their famine. By living with ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""78189"",""score"":37.420255167436416,""snippet"":"" ... It is from this base camp that Jenness embarked upon his extensive studies of the Copper Inuit of the Coronation Gulf region, which would culminate in the writing of one of the finest ethnographies of any Inuit group: The Life of the Copper Eskimos (1922). From my own ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""10838"",""score"":27.074130725313402,""snippet"":"" ... his ground-breaking study of the Copper Inuit, with whom he lived for two years from 1914 to 1916 in the then-extremely-remote and isolated high Arctic, living the same primal existence as had their forebears thousands of years earlier.\n\nJenness went on to undertake first-hand ... "",""title"":""https://glebereport.ca/articles/diamond-jenness-1886-1969/""},{""docid"":""53714"",""score"":21.67429586343077,""snippet"":"" ... In several instances, songs related to shamanism are intended to imitate natural sounds, via onomatopoeia.\n\nSound mimesis in various cultures may serve other functions not necessarily related to shamanism: practical goals such as luring game in the hunt; or entertainment (Inuit throat singing).\n\nInitiation and learning\n\nShamans often ... "",""title"":""https://en.wikipedia.org/wiki/Shamanism""},{""docid"":""6496"",""score"":21.443576026073927,""snippet"":"" ... Northwest craftsmen also had some local copper to work with. They made some of their arrowheads from it, as well as copper knives for weapons of war. They engraved designs on a plaque, called a \""copper,\"" that served in the place of a valuable bank note. One famous ... "",""title"":""https://kids.britannica.com/students/article/Indigenous-peoples-of-the-Americas/275046""}]"
9,178,2026-09-15T14:26:08.522257+00:00,Diamond Jenness memoir shaman mistaken word,"[""diamond"",""jenness"",""memoir"",""shaman"",""mistaken"",""word""]","""diamond"" OR ""jenness"" OR ""memoir"" OR ""shaman"" OR ""mistaken"" OR ""word""",5,6cac9aa9a17c8e8830e8bef14da9e2191a512f5e81e29ba5247db37512a1b4b2,f72c838b65d7c2b9e1b6449863c23c78bbd7dda10a71f07633447262f8f9173c,True,"[""d11"",""d10"",""d34"",""d35"",""d6""]","[""67128"",""78189"",""7969"",""20694"",""53714""]","[{""docid"":""67128"",""score"":26.695711171979767,""snippet"":"" ... The government shifted attention away from domestic problems when World War II broke out, and Jenness (being too old for combat) was assigned temporary duties to assist in war efforts at home.Jenness, Diamond and Stuart E. Jenness, \""Through Darkening Spectacles: Memoirs of Diamond Jenness\"" by Diamond Jenness ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""78189"",""score"":22.451185816257393,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""7969"",""score"":17.384003128538886,""snippet"":"" ... Array\n\n(\n\n[approved] => 1\n\n[author] => Famoudou Konaté\n\n[authorBio] =>\n\n[authorRoleTag] => By\n\n[backCover] => 17336636519e0c4.jpg\n\n[editionNum] => 0\n\n[frontCover] => 1733663651f550e.jpg\n\n[fullColor] => 0\n\n[genre] => Memoir\n\n[id] => 458\n\n[isbn] => 979-8-9854287-2-8\n\n[longDesc] => #### The master djembéfola—in his own words. Discover the magic and intrigue of West Africa in the long ... "",""title"":""https://davekobrenski.com/cultural-art/nungua-fishing-village""},{""docid"":""20694"",""score"":16.719409526329603,""snippet"":"" ... biology marine life marketing marrakesh marriage marxism masculinity mass incarceration massacre masturbation matcha maternal health maternity McCarthyism media studies medical medicine Meditation memes memoir memoir in verse memory men men's health menopause mens studies mental health Merch mermaids metaphysical methods metoo mexican mexico miami middle east middle ... "",""title"":""https://rep.club/pages/tags?srsltid=AfmBOoo35Unsz6HN2axJOQ00zeeNfZmSd3DRNJM-5rfV0D5_KKKY77QB""},{""docid"":""53714"",""score"":16.058167511760328,""snippet"":"" ... origin of the word shaman. The word has been reported in Gandhari as , in Tocharian A as , in Tocharian B as and in Chinese as , .\n\nThe term was adopted by Russians interacting with the indigenous peoples in Siberia. It is found in the memoirs of the exiled Russian ... "",""title"":""https://en.wikipedia.org/wiki/Shamanism""}]"
10,187,2026-09-15T14:26:13.802903+00:00,Diamond Jenness angakok shaman mistaken word,"[""diamond"",""jenness"",""angakok"",""shaman"",""mistaken"",""word""]","""diamond"" OR ""jenness"" OR ""angakok"" OR ""shaman"" OR ""mistaken"" OR ""word""",5,e991e96a178221a99175851eaeb17d9ed8291d5ec69090cc6253da77450c6625,1966c6f4e324c1f4763d5917bcddcb0c80464b1b232afcd941b4af71062bf766,True,"[""d10"",""d11"",""d18"",""d30"",""d31""]","[""78189"",""67128"",""8715"",""72439"",""59080""]","[{""docid"":""78189"",""score"":22.451185816257393,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""67128"",""score"":20.874430968768756,""snippet"":"" ... Roberts with Jenness's word translations can be found in the monograph \""Songs of the Copper Eskimos\"" (1925).Roberts, Helen Hefron and Diamond Jenness \""Songs of the Copper Eskimos. Report of the Canadian Arctic Expedition, 1913-18, Southern Party 1913-16, Volume XIV\"" Ottawa : F.A. Acland, 1925 ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""8715"",""score"":14.885562319454763,""snippet"":"" ... Filmography, discography, songs\nother_names: * Bartholomew Cubbins, * Angakok Panipaq\nalma_mater: School of Visual Arts\noccupation: * Actor, * musician\npartner: Cameron Diaz (1999–2003)Valery Kaufman (2015–2022)\nfamily: Shannon Leto (brother)\nmodule: solo_singer Alternative rock Thirty Seconds to Mars\nawards: Full list\nwebsite: thirtysecondstomars.com\n\nembed: yes ... "",""title"":""https://en.wikipedia.org/wiki/Jared_Leto""},{""docid"":""72439"",""score"":14.638891679025207,""snippet"":"" ... 2023-11-25\n---\nanimism\n\n- Related Topics:\n\n- nature worship\n\n- totemism\n\n- shamanism\n\n- mana\n\n- ancestor worship\n\n- On the Web:\n\n- UCL Discovery - The Social Agency of Things? Animism and Materiality in the Andes (PDF) (May 21, 2025)\n\nanimism, belief in innumerable spiritual beings concerned with human affairs and capable of helping or ... "",""title"":""https://www.britannica.com/topic/animism""},{""docid"":""59080"",""score"":14.014452166702378,""snippet"":"" ... White alternates between solo projects and collaborations in his music and appears almost like a modern day shaman who walks the earth lightly.\n\nHis incredible resolve to ride the surf board of life, despite the squall of the ocean tides, is more than memorable in his debut book ... "",""title"":""https://www.lonesomehighway.com/features-1""}]"
10,188,2026-09-15T14:26:13.826660+00:00,Jenness Copper Inuit shaman wife Higalik,"[""jenness"",""copper"",""inuit"",""shaman"",""wife"",""higalik""]","""jenness"" OR ""copper"" OR ""inuit"" OR ""shaman"" OR ""wife"" OR ""higalik""",5,0e54e4beeeff8199a1651567a93b0515105b8fa92c452b105ac4c7999dbb2968,0842e2086fb7f2990014546910dc8a8caba36ebc1c3a614bb154d085caeb0a36,True,"[""d11"",""d10"",""d19"",""d6"",""d20""]","[""67128"",""78189"",""10838"",""53714"",""6496""]","[{""docid"":""67128"",""score"":44.723228227757154,""snippet"":"" ... Jenness spent two years with the Copper Inuit and lived as an adopted son of a hunter named Ikpukhuak and his shaman wife Higalik (name meaning Ice House). During that time he hunted and travelled with his \""family,\"" sharing both their festivities and their famine. By living with ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""78189"",""score"":37.420255167436416,""snippet"":"" ... It is from this base camp that Jenness embarked upon his extensive studies of the Copper Inuit of the Coronation Gulf region, which would culminate in the writing of one of the finest ethnographies of any Inuit group: The Life of the Copper Eskimos (1922). From my own ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""10838"",""score"":27.074130725313402,""snippet"":"" ... his ground-breaking study of the Copper Inuit, with whom he lived for two years from 1914 to 1916 in the then-extremely-remote and isolated high Arctic, living the same primal existence as had their forebears thousands of years earlier.\n\nJenness went on to undertake first-hand ... "",""title"":""https://glebereport.ca/articles/diamond-jenness-1886-1969/""},{""docid"":""53714"",""score"":21.67429586343077,""snippet"":"" ... In several instances, songs related to shamanism are intended to imitate natural sounds, via onomatopoeia.\n\nSound mimesis in various cultures may serve other functions not necessarily related to shamanism: practical goals such as luring game in the hunt; or entertainment (Inuit throat singing).\n\nInitiation and learning\n\nShamans often ... "",""title"":""https://en.wikipedia.org/wiki/Shamanism""},{""docid"":""6496"",""score"":21.443576026073927,""snippet"":"" ... Northwest craftsmen also had some local copper to work with. They made some of their arrowheads from it, as well as copper knives for weapons of war. They engraved designs on a plaque, called a \""copper,\"" that served in the place of a valuable bank note. One famous ... "",""title"":""https://kids.britannica.com/students/article/Indigenous-peoples-of-the-Americas/275046""}]"
10,189,2026-09-15T14:26:13.851286+00:00,Diamond Jenness memoir shaman mistaken word,"[""diamond"",""jenness"",""memoir"",""shaman"",""mistaken"",""word""]","""diamond"" OR ""jenness"" OR ""memoir"" OR ""shaman"" OR ""mistaken"" OR ""word""",5,6cac9aa9a17c8e8830e8bef14da9e2191a512f5e81e29ba5247db37512a1b4b2,f72c838b65d7c2b9e1b6449863c23c78bbd7dda10a71f07633447262f8f9173c,True,"[""d11"",""d10"",""d34"",""d35"",""d6""]","[""67128"",""78189"",""7969"",""20694"",""53714""]","[{""docid"":""67128"",""score"":26.695711171979767,""snippet"":"" ... The government shifted attention away from domestic problems when World War II broke out, and Jenness (being too old for combat) was assigned temporary duties to assist in war efforts at home.Jenness, Diamond and Stuart E. Jenness, \""Through Darkening Spectacles: Memoirs of Diamond Jenness\"" by Diamond Jenness ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""78189"",""score"":22.451185816257393,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""7969"",""score"":17.384003128538886,""snippet"":"" ... Array\n\n(\n\n[approved] => 1\n\n[author] => Famoudou Konaté\n\n[authorBio] =>\n\n[authorRoleTag] => By\n\n[backCover] => 17336636519e0c4.jpg\n\n[editionNum] => 0\n\n[frontCover] => 1733663651f550e.jpg\n\n[fullColor] => 0\n\n[genre] => Memoir\n\n[id] => 458\n\n[isbn] => 979-8-9854287-2-8\n\n[longDesc] => #### The master djembéfola—in his own words. Discover the magic and intrigue of West Africa in the long ... "",""title"":""https://davekobrenski.com/cultural-art/nungua-fishing-village""},{""docid"":""20694"",""score"":16.719409526329603,""snippet"":"" ... biology marine life marketing marrakesh marriage marxism masculinity mass incarceration massacre masturbation matcha maternal health maternity McCarthyism media studies medical medicine Meditation memes memoir memoir in verse memory men men's health menopause mens studies mental health Merch mermaids metaphysical methods metoo mexican mexico miami middle east middle ... "",""title"":""https://rep.club/pages/tags?srsltid=AfmBOoo35Unsz6HN2axJOQ00zeeNfZmSd3DRNJM-5rfV0D5_KKKY77QB""},{""docid"":""53714"",""score"":16.058167511760328,""snippet"":"" ... origin of the word shaman. The word has been reported in Gandhari as , in Tocharian A as , in Tocharian B as and in Chinese as , .\n\nThe term was adopted by Russians interacting with the indigenous peoples in Siberia. It is found in the memoirs of the exiled Russian ... "",""title"":""https://en.wikipedia.org/wiki/Shamanism""}]"
10,191,2026-09-15T14:26:13.897043+00:00,Diamond Jenness 1940 report archaeological discoveries,"[""diamond"",""jenness"",""1940"",""report"",""archaeological"",""discoveries""]","""diamond"" OR ""jenness"" OR ""1940"" OR ""report"" OR ""archaeological"" OR ""discoveries""",5,4296ab27dccad2092e27512a66441173862ed3d3920122040c29f854f8434e4d,785a56df927d0d24fa06a59fd2da985f255e67188f919d2861bf6c642ec0863f,False,"[""d11"",""d13"",""d10"",""d36"",""d19""]","[""67128"",""61556"",""78189"",""67838"",""10838""]","[{""docid"":""67128"",""score"":27.19402113535083,""snippet"":"" ... For example, Jenness was vice-president and later President of the American Anthropological Association,(1937-1940), President of the Society for American Archaeology (1937),Maxwell, Moreau S (1972) \""Diamond Jenness, 1886-1979.\"" American Antiquity, v.37, Issue 1, p. 87 (Published online by Cambridge University Press.) and vice ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""61556"",""score"":22.09055783585235,""snippet"":"" ... uniquely \""Dorset\"" site, confirming Jenness's hunch, and establishing the Dorset culture as archaeological fact. He published the results of his archaeological investigations in an article entitled \""The Dorset Culture of the Eastern Arctic,\"" which appeared in the American Anthropologist (New Series 42, 1940). ... The British Canadian Arctic ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/view/63558""},{""docid"":""78189"",""score"":21.095149970652827,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""67838"",""score"":19.43941160802565,""snippet"":"" ... Top 10 Archaeological Discoveries in the 20th Century\ndate: 2025-01-01\n---\nTop 10 Archaeological Discoveries in the 20th Century\n\n#10: The World's Earliest Figurative Art\n\nLocated in southwest Indonesia are the caves in the Maros-Pangkep karst, which house the world's earliest pieces of figurative ... "",""title"":""https://www.watchmojo.com/articles/top-10-archaeological-discoveries-in-the-20th-century""},{""docid"":""10838"",""score"":19.08235861393414,""snippet"":"" ... Diamond Jenness, 1886–1969\ndate: 2017-12-07\n---\nDiamond Jenness, 1886–1969\n\nby Frank Oakes\n\nOf the many people who have resided in the Glebe over the past 100 years and more, few have accomplished so much or had such an adventurous and distinguished career as Diamond Jenness ... "",""title"":""https://glebereport.ca/articles/diamond-jenness-1886-1969/""}]"
10,195,2026-09-15T14:26:14.324481+00:00,Jenness encouraged young English archaeologist 1940 report,"[""jenness"",""encouraged"",""young"",""english"",""archaeologist"",""1940"",""report""]","""jenness"" OR ""encouraged"" OR ""young"" OR ""english"" OR ""archaeologist"" OR ""1940"" OR ""report""",5,2731cbfaf7c6746c57fa95ee351760444957e31f4fa937baf0331af91a02617b,eb5a4c579054ea6e0b27c3f336d489eb88bc0637c9d4e5c5a087f6ca93274cd7,False,"[""d28"",""d13"",""d27"",""d37"",""d22""]","[""52299"",""61556"",""28741"",""13708"",""14455""]","[{""docid"":""52299"",""score"":21.000098745476095,""snippet"":"" ... second thought', he added to Jennings, 'it might be an idea to \""force\"" the nuclear brethren to get a Memoir if they had to have one'.Footnote 50\n\nFor archaeologists, the benefits of radiocarbon dating were tempered by frustration. Radiocarbon dates were reported with margins of uncertainty that ... "",""title"":""https://www.cambridge.org/core/journals/british-journal-for-the-history-of-science/article/archaeology-enters-the-atomic-age-a-short-history-of-radiocarbon-19461960/855D6E2E66D09F7467C6051C77C2D6B0""},{""docid"":""61556"",""score"":19.69707431887453,""snippet"":"" ... As the expedition's archaeologist, Graham had one main quest, set for him by Diamond Jenness at the National Museum in Ottawa: to unearth conclusive evidence of an ancient Arctic culture quite distinct from the so-called Thule culture described by Danish archaeologist Therkel Mathiassen. ... At Avvajja, [near ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/view/63558""},{""docid"":""28741"",""score"":18.22858178715694,""snippet"":"" ... and historical archaeologist he worked on such sites as Ocmulgee, Fort Frederica, and Fort Center. He is the namesake of the Annual Fairbanks Armadillo Roast.\n\nBibliography of Charles Herron Fairbanks\n\nclick to expand1938 The Kirksville Site. The Missouri Archeologist 4(2):np.\n\n1940 Classification Problems of Southeastern Archeology ... "",""title"":""https://anthro.ufl.edu/about-us/history-of-the-anthropology-department/charles-h-fairbanks/""},{""docid"":""13708"",""score"":17.389561162753687,""snippet"":"" ... Cambridge University Press, 1989), 73‒79.\n\n[24] Jens Jacob Asmussen Worsaae, Danmarks Oldtid oplyst ved Oldsager og Gravhøie (Copenhagen: Louis Klein, 1843), translated into English by William J. Thoms, The Primeval Antiquities of Denmark (London: John Henry Parker, 1849); Jens Jacob Asmussen Worsaae, Minder om de Danske og ... "",""title"":""https://www.19thc-artworldwide.org/summer15/hawkes-on-collingwood-artist-art-historian-critic-archaeologist-and-anglo-saxonist""},{""docid"":""14455"",""score"":17.33016551129174,""snippet"":"" ... side to spit on.\"" The jokes worked to educate Norwegians about the occupation, and encourage a sense of solidarity.Kathleen Stokker, \""Heil Hitler; God Save the King: Jokes and the Norwegian Resistance 1940–1945,\"" Western Folklore (1991) 50#2 pp. 171–190 in JSTOR At the time of ... "",""title"":""https://en.wikipedia.org/wiki/History_of_Norway""}]"
10,199,2026-09-15T14:26:14.970748+00:00,Diamond Jenness 1940 quarterly journal publication,"[""diamond"",""jenness"",""1940"",""quarterly"",""journal"",""publication""]","""diamond"" OR ""jenness"" OR ""1940"" OR ""quarterly"" OR ""journal"" OR ""publication""",5,3fba6ca30879700e939b8e9c05eb114a94dedce045e9d723206d1d35b0cffaa6,b646dc3842f0f939fc22acf56873d4aabd7742c9b053d3309d1f1270a33c3f77,False,"[""d11"",""d10"",""d38"",""d22"",""d39""]","[""67128"",""78189"",""56920"",""14455"",""36318""]","[{""docid"":""67128"",""score"":18.501060289484514,""snippet"":"" ... For a complete list of Jenness's 138 articles and publications, please refer to Appendix 2 in Through Darkening Spectacles: Memoirs of Diamond Jenness by Diamond Jenness and Stuart E. Jenness, Canadian Museum of Civilization, Mercury Series, (2008). Dr. de Laguna's obituary of Jenness in the American ... "",""title"":""https://en.wikipedia.org/wiki/Diamond_Jenness""},{""docid"":""78189"",""score"":18.023765477567746,""snippet"":"" ... THE DIARY OF DIAMOND JENNESS, 1913-1916. Edited by STUARTE. JENNESS. Hull: Canadian Museum of Civilization, 1991. 902 p., 208 illus. (maps, photos and draw-ings), appendices, index, bib. Hardbound. Cdn$65.00. This superbly edited volume brings into public view the complete arctic diary of Diamond Jenness ... "",""title"":""https://journalhosting.ucalgary.ca/index.php/arctic/article/download/64915/48829/184429""},{""docid"":""56920"",""score"":16.412998887963372,""snippet"":"" ... Tennessee Historical Quarterly 78, no.3 (Fall 2019): 136-167.\n\nRG015/RG105 -\n\nJennings, Arlene V. \""Jennings Family Bible Record\"". National Genealogical Society Quarterly 95, no.4 (December 2007): 304-306.\n\nRG015 -\n\nJennings, Carol. \""'Camped on a splendid Prairie': The 1872 Eastern Dakota Survey Journal of David D. Keeler ... "",""title"":""https://www.archives.gov/research/alic/periodicals/nara-citations/genealogy.html""},{""docid"":""14455"",""score"":16.3737984654331,""snippet"":"" ... 1940 (U of Nebraska Press, 1998).\n* Kjølsvik, Idar, and Herborg Finnset. \""Norway's Millennium of Christianity and Decade of Celebration.\"" Lutheran Quarterly 34.4 (2020): 410–424.\n* Kunkeler, Nathaniël, and Martin Kristoffer Hamre. \""Conceptions and Practices of International Fascism in Norway, Sweden and the Netherlands, 1930–40.\"" Journal ... "",""title"":""https://en.wikipedia.org/wiki/History_of_Norway""},{""docid"":""36318"",""score"":15.987950978644797,""snippet"":"" ... Gleeson, AB |\n\nhealth program analyst\n\nstatistician\n\nstatistician |\n\n|\n\n1953, Public Health Reports 1955, Journal of Chronic Diseases |\n\nEunice A. Rivers, RN |\n\npublic health nurse\n\nscientific assistant |\n\n|\n\n1954a, Milbank Memorial Fund Quarterly 1954b, Public Health Reportsa |\n\nLida J. Usilton, ScD |\n\npublic health administrator |\n\n|\n\n1955, Journal of Chronic Diseases 1956b, J ... "",""title"":""https://ojin.nursingworld.org/table-of-contents/volume-28-2023/number-3-september-2023/articles-on-previously-published-topics/eunice-rivers-rn/""}]"
